167	2	7	4	1	
168	2	-999	-999	0	
169	3	5	3	0	
170	4	-9	-9	1	
171	3	-999	-999	0	
172	2	2	11	-999	
173	2	4	10	-999	
174	4	-999	-999	1	
175	2	-999	-999	0	
176	2	1	8	-999	
177	2	-999	-999	1	
178	2	3	4	0	
179	2	-999	-999	1	
180	2	-999	-999	1	
181	4	7	4	-999	
182	2	1	4	0	
183	2	8	6	0	
184	4	7	4	1	
185	2	-999	-999	0	
186	2	-999	-999	0	
187	2	3	8	1	
188	2	-9	-9	1	
189	1	1	9	1	
190	2	9	8	1	
191	4	4	9	1	
192	2	-999	-999	0	
193	4	-999	-999	1	
194	4	6	11	1	
195	2	7	3	0	
196	2	-999	-999	0	
197	2	-999	-999	1	
198	1	1	7	1	
199	2	-999	-999	1	
200	2	-999	-999	0	
201	3	-999	-999	1	
202	2	1	4	0	
203	1	2	10	1	
204	4	8	10	0	
205	2	-9	-9	0	
206	1	-999	-999	1	
207	4	-999	-999	1	
208	1	9	8	0	
209	4	-999	-999	1	
210	2	-9	-9	1	
211	4	9	11	1	
212	4	6	6	1	
213	3	-999	-999	0	
214	2	3	9	0	
215	4	-999	-999	0	
216	2	-999	-999	1	
217	4	9	6	0	
218	2	-9	-9	0	
219	3	5	12	0	
220	2	4	7	1	
221	1	2	10	1	
222	2	9	5	0	
223	2	-9	-9	-999	
224	4	7	4	1	
225	2	3	12	1	
226	2	-9	-9	1	
227	2	-999	-999	1	
228	2	4	12	-999	
229	3	6	11	1	
230	2	-9	-9	1	
231	2	-9	-9	1	
232	2	5	3	0	
233	3	9	5	1	
234	4	7	4	1	
235	4	8	8	0	
236	2	-999	-999	0	
237	2	5	3	0	
238	2	7	4	1	
239	4	-999	-999	1	
240	1	2	10	1	
241	2	4	9	0	
242	3	-9	-9	0	
243	1	2	11	-999	
244	2	1	10	1	
245	4	9	5	1	
246	4	-9	-9	1	
247	2	-999	-999	1	
248	4	-999	-999	1	
249	2	7	7	0	
250	1	-999	-999	1	
251	3	5	8	0	
252	1	-999	-999	1	
253	2	-999	-999	0	
254	1	-999	-999	1	
255	1	2	10	0	
256	1	-999	-999	0	
257	3	6	12	1	
258	3	5	2	0	
259	1	-999	-999	0	
260	2	-999	-999	1	
261	2	1	11	1	
262	2	5	4	0	
263	1	6	11	1	
264	2	-9	-9	0	
265	1	6	11	1	
266	2	-999	-999	1	
267	4	9	5	0	
268	3	5	3	0	
269	3	7	2	1	
270	2	-999	-999	1	
271	2	-9	-9	1	
272	2	1	4	0	
273	4	7	11	0	
274	3	-999	-999	1	
275	4	-999	-999	0	
276	4	-9	-9	0	
277	4	-999	-999	1	
278	2	7	4	1	
279	4	5	5	0	
280	4	-999	-999	1	
281	4	-999	-999	1	
282	4	-9	-9	1	
283	3	7	4	1	
284	2	5	3	0	
285	1	1	9	-999	
286	4	7	6	0	
287	4	7	4	0	
288	2	2	10	0	
289	2	4	9	0	
290	4	9	11	-999	
291	1	-999	-999	1	
292	4	-999	-999	0	
293	1	2	11	1	
294	4	-999	-999	0	
295	1	2	10	1	
296	3	6	12	1	
297	2	4	9	1	
298	1	-999	-999	1	
299	2	-9	-9	1	
300	3	6	10	1	
301	1	2	10	1	
302	2	-999	-999	0	
303	3	4	8	1	
304	3	4	11	1	
305	2	7	4	1	
306	4	-9	-9	1	
307	4	5	2	0	
308	2	8	2	1	
309	2	5	3	0	
310	1	2	11	-999	
311	2	4	10	1	
312	2	-999	-999	1	
313	2	4	4	1	
314	4	-999	-999	0	
315	3	5	8	-999	
316	2	-999	-999	0	
317	4	-999	-999	0	
318	4	-999	-999	0	
319	4	-999	-999	1	
320	4	6	11	1	
321	4	-999	-999	0	
322	2	-999	-999	1	
323	4	6	11	-999	
324	4	9	10	1	
325	4	-999	-999	0	
326	4	-999	-999	1	
327	2	4	11	1	
328	4	5	4	0	
329	1	-999	-999	0	
330	2	-999	-999	1	
331	4	2	8	0	
332	1	2	10	0	
333	1	2	11	0	
334	4	7	6	-999	
335	3	-999	-999	1	
336	1	7	7	1	
337	4	-999	-999	0	
338	2	-999	-999	1	
339	4	9	5	1	
340	1	4	7	1	
341	3	4	9	1	
342	3	-999	-999	1	
343	4	5	5	1	
344	4	-999	-999	0	
345	2	2	6	0	
346	1	1	10	1	
347	2	-9	-9	1	
348	4	9	8	1	
349	4	7	4	1	
350	4	9	8	1	
351	1	9	4	1	
352	2	4	11	1	
353	3	9	8	1	
354	4	-999	-999	0	
355	2	-9	-9	1	
356	4	-999	-999	0	
357	3	5	8	0	
358	4	6	4	0	
359	4	-999	-999	0	
360	4	-999	-999	1	
361	2	6	12	1	
362	3	-999	-999	0	
363	4	7	4	1	
364	4	1	12	0	
365	2	7	4	0	
366	4	-9	-9	-999	
367	4	9	8	-999	
368	4	9	12	1	
369	4	-999	-999	1	
370	4	9	4	0	
371	3	-999	-999	0	
372	4	5	4	0	
373	3	5	4	0	
374	2	-999	-999	1	
375	1	-999	-999	1	
376	3	-999	-999	0	
377	4	7	7	1	
378	3	2	11	1	
379	4	9	2	0	
380	4	8	6	0	
381	4	5	2	0	
382	3	6	12	1	
383	2	-999	-999	1	
384	3	8	2	0	
385	4	8	6	0	
386	2	3	8	0	
387	4	8	6	0	
388	2	-9	-9	-999	
389	3	5	2	0	
390	3	5	3	0	
391	2	4	4	1	
392	3	5	6	0	
393	3	-999	-999	1	
394	4	-9	-9	-999	
395	2	-999	-999	0	
396	4	8	6	0	
397	3	-999	-999	0	
398	3	9	5	1	
399	2	8	8	0	
400	3	8	2	0	
401	4	5	5	1	
402	2	-9	-9	1	
403	3	-999	-999	1	
404	4	7	5	1	
405	2	4	7	-999	
406	3	-999	-999	1	
407	2	3	8	0	
408	4	9	10	1	
409	4	6	11	1	
410	4	-9	-9	0	
411	4	-999	-999	0	
412	4	-9	-9	1	
413	2	-999	-999	1	
414	2	4	2	0	
415	2	4	11	1	
416	4	9	2	0	
417	2	7	4	1	
418	3	-999	-999	0	
419	3	-999	-999	1	
420	4	9	5	1	
421	3	5	2	0	
422	2	5	2	0	
423	3	-999	-999	1	
424	2	-999	-999	0	
425	3	9	5	0	
426	3	9	2	0	
427	3	8	3	0	
428	2	-999	-999	0	
429	2	2	11	1	
430	4	-999	-999	1	
431	2	-999	-999	0	
432	3	-999	-999	1	
433	3	4	3	1	
434	2	9	7	1	
435	2	3	3	0	
436	3	8	6	-999	
437	3	6	11	1	
438	4	5	3	0	
439	4	-999	-999	0	
440	4	7	4	1	
441	2	-999	-999	1	
442	1	-999	-999	0	
443	4	-999	-999	0	
444	1	2	11	1	
445	2	3	4	0	
446	3	-999	-999	1	
447	2	-9	-9	0	
448	3	8	2	1	
449	2	-999	-999	0	
450	4	4	10	1	
451	3	7	4	1	
452	4	9	6	-999	
453	2	-9	-9	1	
454	4	8	6	0	
455	2	-999	-999	1	
456	3	-999	-999	0	
457	1	1	2	1	
458	4	9	11	0	
459	3	-999	-999	0	
460	2	4	9	0	
461	1	9	10	0	
462	3	5	8	0	
463	4	9	3	0	
464	2	4	8	1	
465	4	-9	-9	1	
466	4	5	5	1	
467	2	-999	-999	1	
468	4	-999	-999	1	
469	2	4	8	1	
470	4	7	4	1	
471	2	3	12	0	
472	3	6	11	0	
473	3	9	1	-999	
474	4	9	1	0	
475	3	-999	-999	1	
476	2	4	11	1	
477	4	-9	-9	1	
478	1	-999	-999	1	
479	2	7	4	1	
480	3	4	9	1	
481	1	2	2	0	
482	4	-999	-999	1	
483	3	4	12	1	
484	2	4	8	1	
485	4	6	11	1	
486	2	-999	-999	0	
487	3	5	2	0	
488	1	8	2	1	
489	2	8	2	0	
490	2	3	12	0	
491	2	3	2	0	
492	3	5	3	0	
493	3	6	8	1	
494	1	2	10	1	
495	2	-9	-9	0	
496	3	2	3	0	
497	2	5	3	0	
498	4	9	5	1	
499	3	5	5	1	
500	1	4	9	1	
501	2	-999	-999	0	
502	3	-999	-999	0	
503	3	-999	-999	0	
504	3	-999	-999	1	
505	2	-999	-999	0	
506	1	1	4	1	
507	1	5	5	0	
508	1	-999	-999	0	
509	3	4	9	1	
510	3	6	10	-999	
511	4	-999	-999	1	
512	4	-999	-999	0	
513	3	5	3	0	
514	3	7	4	1	
515	4	6	10	1	
516	1	1	6	0	
517	2	6	8	1	
518	2	-999	-999	1	
519	3	-999	-999	1	
520	4	-999	-999	1	
521	3	-999	-999	1	
522	2	-999	-999	1	
523	1	2	2	0	
524	1	2	10	1	
525	1	2	10	1	
526	2	3	3	0	
527	1	2	10	0	
528	1	7	4	0	
529	1	-999	-999	0	
530	2	-999	-999	1	
531	4	7	4	-999	
532	4	6	9	1	
533	4	-999	-999	1	
534	2	5	3	0	
535	3	5	3	0	
536	2	-999	-999	0	
537	4	-999	-999	1	
538	2	-9	-9	0	
539	2	2	2	0	
540	1	-999	-999	0	
541	2	-999	-999	0	
542	4	9	10	1	
543	4	-999	-999	1	
544	3	6	11	1	
545	4	-9	-9	1	
546	1	9	10	0	
547	4	-9	-9	-999	
548	4	9	8	1	
549	1	3	11	0	
550	4	7	6	1	
551	4	-999	-999	1	
552	4	-999	-999	1	
553	3	-999	-999	0	
554	4	-999	-999	1	
555	4	9	10	1	
556	3	8	2	0	
557	3	5	3	0	
558	1	-999	-999	0	
559	1	3	7	1	
560	3	7	7	1	
561	1	-999	-999	1	
562	2	1	8	-999	
563	1	-999	-999	1	
564	1	-999	-999	0	
565	3	3	9	0	
566	1	2	8	-999	
567	3	5	3	0	
568	3	-999	-999	0	
569	4	6	6	1	
570	3	5	3	0	
571	1	6	11	1	
572	1	-999	-999	0	
573	1	2	3	0	
574	3	8	4	0	
575	4	-999	-999	1	
576	4	-999	-999	1	
577	2	1	11	-999	
578	4	7	4	0	
579	4	-9	-9	1	
580	4	9	5	1	
581	1	-999	-999	0	
582	3	-999	-999	1	
583	4	-999	-999	0	
584	4	7	4	1	
585	3	-999	-999	1	
586	2	6	11	-999	
587	2	3	7	1	
588	4	-999	-999	0	
589	3	-999	-999	0	
590	2	-999	-999	1	
591	3	-999	-999	0	
592	4	5	10	1	
593	4	-9	-9	-999	
594	3	5	2	0	
595	4	5	5	-999	
596	4	-999	-999	1	
597	4	-999	-999	0	
598	4	-999	-999	0	
599	4	4	4	1	
600	3	6	11	1	
601	3	2	11	-999	
602	4	3	2	0	
603	4	4	7	1	
604	2	4	8	1	
605	4	9	12	-999	
606	4	7	2	1	
607	4	-999	-999	0	
608	4	-999	-999	1	
609	2	-999	-999	1	
610	4	-999	-999	1	
611	3	-9	-9	1	
612	4	-999	-999	1	
613	4	7	4	1	
614	4	8	2	-999	
615	4	-9	-9	0	
616	3	5	11	1	
617	4	-999	-999	0	
618	4	8	2	-999	
619	4	-9	-9	0	
620	2	4	4	0	
621	4	8	4	1	
622	4	-999	-999	1	
623	4	9	12	-999	
624	4	-999	-999	1	
625	3	5	8	0	
626	4	2	6	0	
627	3	9	10	1	
628	4	6	6	1	
629	1	2	11	1	
630	2	4	8	1	
631	4	8	8	1	
632	4	-999	-999	0	
633	3	5	2	0	
634	1	-999	-999	0	
635	1	1	3	0	
636	4	-999	-999	1	
637	2	-999	-999	1	
638	2	3	9	0	
639	3	5	5	1	
640	2	9	5	1	
641	2	-9	-9	0	
642	2	6	8	1	
643	3	5	2	-999	
644	2	-999	-999	1	
645	2	4	9	1	
646	4	8	4	0	
647	2	2	10	1	
648	4	9	5	1	
649	2	3	4	0	
650	1	1	2	0	
651	3	-999	-999	1	
652	4	9	4	1	
653	2	-999	-999	1	
654	3	5	2	0	
655	2	-9	-9	1	
656	1	-999	-999	1	
657	2	-999	-999	1	
658	2	1	11	0	
659	4	5	2	0	
660	1	-999	-999	1	
661	4	8	2	0	
662	2	-999	-999	0	
663	3	-999	-999	1	
664	1	-999	-999	1	
665	4	-999	-999	1	
666	4	3	8	0	
667	1	-999	-999	1	
668	4	-999	-999	0	
669	3	6	11	1	
670	4	8	2	1	
671	2	4	9	1	
672	4	7	4	1	
673	2	3	12	1	
674	3	-999	-999	1	
675	2	-999	-999	1	
676	1	7	4	1	
677	3	5	8	0	
678	2	3	11	1	
679	2	-999	-999	1	
680	4	9	8	0	
681	4	-999	-999	0	
682	4	7	4	0	
683	2	-999	-999	0	
684	2	-9	-9	0	
685	2	-999	-999	1	
686	4	-999	-999	0	
687	2	-999	-999	0	
688	1	1	8	1	
689	2	3	2	1	
690	4	2	11	0	
691	2	-999	-999	1	
692	2	-999	-999	0	
693	2	2	11	1	
694	1	-999	-999	1	
695	2	4	10	1	
696	2	-999	-999	1	
697	1	2	11	1	
698	2	-9	-9	1	
699	2	3	9	0	
700	2	-999	-999	1	
701	4	5	3	0	
702	2	4	5	1	
703	2	-9	-9	0	
704	1	9	4	0	
705	2	4	8	1	
706	2	-999	-999	1	
707	1	4	8	0	
708	1	2	2	0	
709	4	7	4	1	
710	3	6	11	0	
711	2	4	7	0	
712	2	3	9	0	
713	1	2	10	1	
714	2	3	9	0	
715	2	4	9	1	
716	3	5	2	0	
717	2	-999	-999	1	
718	1	-999	-999	1	
719	2	4	11	1	
720	1	-999	-999	1	
721	4	-999	-999	0	
722	4	2	3	0	
723	4	7	4	-999	
724	1	-999	-999	1	
725	4	-999	-999	1	
726	4	-999	-999	1	
727	3	6	10	1	
728	4	9	2	0	
729	2	-999	-999	1	
730	3	9	6	0	
731	4	7	4	-999	
732	1	2	2	0	
733	3	5	3	0	
734	2	3	3	0	
735	2	6	12	1	
736	2	4	12	-999	
737	4	7	4	1	
738	3	7	4	0	
739	1	2	7	1	
740	2	6	11	1	
741	4	3	12	0	
742	2	-999	-999	1	
743	3	5	2	0	
744	4	-999	-999	1	
745	3	7	4	1	
746	1	4	4	1	
747	4	6	8	1	
748	4	5	8	0	
749	2	-999	-999	1	
750	4	7	4	1	
751	4	9	11	-999	
752	4	6	11	1	
753	4	9	12	0	
754	2	6	11	0	
755	4	9	2	-999	
756	2	9	8	0	
757	4	8	2	0	
758	2	-999	-999	1	
759	3	-999	-999	1	
760	3	5	2	0	
761	2	3	11	-999	
762	4	3	8	0	
763	3	8	2	0	
764	4	8	2	0	
765	3	5	4	0	
766	3	-999	-999	1	
767	2	-9	-9	-999	
768	3	-999	-999	0	
769	2	1	5	0	
770	2	3	12	0	
771	3	5	4	1	
772	4	9	2	-999	
773	4	-999	-999	1	
774	4	-999	-999	1	
775	3	2	11	1	
776	2	3	7	1	
777	3	8	5	0	
778	4	-999	-999	0	
779	1	-999	-999	1	
780	3	-999	-999	0	
781	4	-999	-999	0	
782	4	-999	-999	1	
783	4	8	6	0	
784	2	-999	-999	1	
785	2	-999	-999	1	
786	3	7	4	0	
787	3	8	4	0	
788	3	-999	-999	0	
789	4	9	8	1	
790	2	4	2	1	
791	2	-9	-9	1	
792	3	-999	-999	0	
793	4	-999	-999	1	
794	3	-999	-999	0	
795	3	9	12	1	
796	4	9	8	1	
797	2	4	2	1	
798	3	8	6	1	
799	2	-999	-999	0	
800	3	1	6	0	
801	3	8	8	0	
802	2	2	8	0	
803	4	-999	-999	1	
804	4	-999	-999	0	
805	4	-999	-999	1	
806	4	7	4	0	
807	4	7	7	1	
808	4	-999	-999	1	
809	4	9	2	0	
810	4	5	5	0	
811	4	-999	-999	0	
812	4	-999	-999	0	
813	4	9	10	1	
814	2	-999	-999	0	
815	2	7	11	-999	
816	4	6	11	1	
817	4	-999	-999	1	
818	2	4	2	1	
819	3	-999	-999	1	
820	4	7	4	1	
821	4	5	8	0	
822	4	9	6	1	
823	3	-999	-999	0	
824	2	8	2	0	
825	4	6	10	0	
826	2	4	11	1	
827	4	9	12	0	
828	2	5	3	0	
829	4	9	5	1	
830	3	-999	-999	1	
831	4	-9	-9	0	
832	4	-999	-999	0	
833	4	2	10	1	
834	4	4	8	1	
835	4	8	2	0	
836	4	8	2	0	
837	4	-9	-9	0	
838	2	4	4	1	
839	4	7	3	0	
840	4	6	12	1	
841	2	-999	-999	1	
842	2	-999	-999	0	
843	4	9	10	1	
844	4	-999	-999	1	
845	4	-999	-999	1	
846	2	2	11	1	
847	1	-999	-999	1	
848	2	-999	-999	1	
849	3	3	10	0	
850	4	9	6	-999	
851	1	4	2	1	
852	3	5	2	0	
853	3	1	2	0	
854	4	-999	-999	0	
855	4	-999	-999	1	
856	4	9	2	0	
857	4	7	6	1	
858	1	4	11	1	
859	3	-999	-999	0	
860	4	-999	-999	1	
861	2	-9	-9	1	
862	2	7	8	1	
863	4	-999	-999	0	
864	4	-999	-999	0	
865	2	-999	-999	1	
866	1	2	10	1	
867	3	5	3	0	
868	4	8	2	0	
869	2	4	2	1	
870	1	1	2	-999	
871	4	-999	-999	1	
872	2	8	6	1	
873	1	1	2	0	
874	4	4	9	1	
875	3	7	4	-999	
876	4	2	10	1	
877	4	9	6	0	
878	1	-999	-999	1	
879	1	2	10	0	
880	4	-999	-999	1	
881	2	-999	-999	1	
882	2	2	11	0	
883	1	2	2	1	
884	2	1	4	0	
885	4	-999	-999	1	
886	2	-999	-999	1	
887	4	9	11	1	
888	1	-999	-999	1	
889	1	-999	-999	0	
890	4	7	8	1	
891	2	4	11	1	
892	4	3	12	0	
893	2	1	8	0	
894	2	1	4	1	
895	4	9	2	1	
896	1	2	8	1	
897	4	9	5	1	
898	1	2	10	1	
899	4	3	4	0	
900	1	-999	-999	0	
901	1	-999	-999	0	
902	4	-999	-999	0	
903	1	-999	-999	1	
904	1	2	6	-999	
905	2	5	5	1	
906	4	3	8	1	
907	2	2	11	1	
908	4	-999	-999	0	
909	1	2	6	0	
910	2	3	4	1	
911	2	3	4	1	
912	2	-999	-999	1	
913	3	6	11	0	
914	2	4	7	1	
915	2	-999	-999	0	
916	3	6	12	0	
917	2	2	11	1	
918	2	-999	-999	0	
919	3	9	6	0	
920	3	-999	-999	0	
921	2	-999	-999	1	
922	2	7	4	1	
923	4	-999	-999	0	
924	2	7	4	1	
925	4	-999	-999	0	
926	2	4	11	1	
927	1	9	4	0	
928	4	7	12	0	
929	2	3	11	-999	
930	2	-9	-9	0	
931	2	7	4	1	
932	3	5	4	0	
933	3	-9	-9	-999	
934	4	9	2	0	
935	2	-999	-999	1	
936	4	9	11	1	
937	4	-999	-999	1	
938	2	-999	-999	1	
939	3	5	3	0	
940	4	5	2	-999	
941	4	9	5	0	
942	4	9	6	0	
943	4	8	2	0	
944	4	1	2	0	
945	3	1	4	0	
946	4	-9	-9	0	
947	4	9	6	0	
948	4	5	2	0	
949	2	-9	-9	1	
950	2	-999	-999	1	
951	1	2	6	-999	
952	2	7	4	1	
953	2	7	4	1	
954	1	9	5	1	
955	1	3	9	0	
956	2	3	4	1	
957	3	6	11	1	
958	2	-999	-999	0	
959	4	3	2	0	
960	2	4	7	1	
961	4	-999	-999	0	
962	2	-999	-999	1	
963	1	2	2	0	
964	4	9	6	-999	
965	2	-999	-999	0	
966	2	7	4	1	
967	1	2	8	0	
968	2	2	10	1	
969	3	-999	-999	0	
970	1	-999	-999	1	
971	2	4	8	1	
972	4	-999	-999	1	
973	2	9	2	0	
974	4	6	11	1	
975	2	-999	-999	1	
976	2	4	7	0	
977	4	4	8	1	
978	2	9	5	1	
979	4	-999	-999	1	
980	3	9	6	1	
981	4	-999	-999	1	
982	1	-999	-999	1	
983	4	-999	-999	1	
984	2	8	3	0	
985	4	-999	-999	0	
986	1	-999	-999	1	
987	4	2	10	1	
988	2	3	6	0	
989	1	2	10	-999	
990	4	9	6	0	
991	3	7	6	0	
992	1	2	12	1	
993	3	8	6	0	
994	2	4	7	1	
995	1	2	11	1	
996	4	-999	-999	1	
997	4	-999	-999	1	
998	3	8	6	0	
999	3	-999	-999	1	
1000	2	-999	-999	1	
1001	2	-999	-999	1	
1002	3	6	11	1	
1003	4	-999	-999	1	
1004	4	-999	-999	1	
1005	2	4	7	1	
1006	2	-999	-999	0	
1007	3	-999	-999	1	
1008	2	4	6	0	
1009	4	6	11	1	
1010	3	5	4	0	
1011	2	4	6	1	
1012	4	9	4	0	
1013	4	7	4	1	
1014	2	-999	-999	0	
1015	2	1	8	1	
1016	2	-999	-999	0	
1017	4	-999	-999	1	
1018	4	2	6	0	
1019	2	4	2	1	
1020	2	7	6	-999	
1021	4	5	5	1	
1022	4	-9	-9	0	
1023	2	-999	-999	1	
1024	4	-9	-9	1	
1025	4	8	6	-999	
1026	1	9	11	1	
1027	4	7	4	1	
1028	3	9	2	0	
1029	4	9	6	1	
1030	3	-999	-999	0	
1031	1	-999	-999	1	
1032	3	5	3	0	
1033	2	9	5	1	
1034	4	9	11	-999	
1035	3	-999	-999	0	
1036	4	-999	-999	0	
1037	4	-999	-999	0	
1038	3	-999	-999	0	
1039	2	7	6	1	
1040	2	9	8	0	
1041	2	7	4	0	
1042	2	-999	-999	1	
1043	2	-999	-999	1	
1044	2	3	9	0	
1045	4	7	4	-999	
1046	3	-999	-999	0	
1047	1	1	9	0	
1048	4	-9	-9	1	
1049	4	7	4	-999	
1050	4	4	9	1	
1051	2	-999	-999	0	
1052	3	1	11	0	
1053	1	9	11	1	
1054	4	-999	-999	1	
1055	3	2	11	0	
1056	2	3	2	0	
1057	2	-999	-999	1	
1058	1	3	6	1	
1059	2	-999	-999	0	
1060	2	4	11	1	
1061	2	-9	-9	-999	
1062	1	-999	-999	1	
1063	1	6	11	1	
1064	2	1	9	0	
1065	3	5	3	0	
1066	4	2	11	1	
1067	4	9	11	1	
1068	4	-999	-999	1	
1069	2	-999	-999	0	
1070	2	3	6	0	
1071	2	-999	-999	0	
1072	1	-999	-999	1	
1073	2	-999	-999	0	
1074	2	3	7	-999	
1075	2	4	8	0	
1076	2	-999	-999	1	
1077	3	2	4	0	
1078	2	-9	-9	0	
1079	2	3	9	0	
1080	2	7	4	1	
1081	3	-999	-999	0	
1082	1	1	11	0	
1083	3	7	2	1	
1084	2	-999	-999	1	
1085	1	9	7	0	
1086	4	-999	-999	1	
1087	2	4	8	1	
1088	1	-999	-999	1	
1089	4	9	4	-999	
1090	2	-9	-9	1	
1091	4	-999	-999	0	
1092	2	-999	-999	0	
1093	2	3	8	0	
1094	3	2	8	0	
1095	2	9	3	0	
1096	4	-999	-999	0	
1097	3	5	2	-999	
1098	3	-999	-999	1	
1099	2	4	9	-999	
1100	2	2	10	1	
1101	1	9	6	0	
1102	2	-999	-999	1	
1103	1	-999	-999	0	
1104	3	6	11	0	
1105	2	7	4	1	
1106	4	8	2	0	
1107	1	2	8	-999	
1108	2	7	8	0	
1109	4	-9	-9	1	
1110	1	2	11	0	
1111	2	4	9	0	
1112	3	-999	-999	1	
1113	1	-999	-999	0	
1114	3	9	8	-999	
1115	2	-999	-999	1	
1116	2	-9	-9	1	
1117	1	-999	-999	0	
1118	2	7	4	1	
1119	3	5	3	0	
1120	2	3	9	0	
1121	4	-999	-999	1	
1122	3	5	3	0	
1123	4	5	3	0	
1124	4	-999	-999	1	
1125	3	-999	-999	0	
1126	4	9	2	0	
1127	4	4	6	1	
1128	2	-999	-999	1	
1129	4	-999	-999	1	
1130	1	-999	-999	1	
1131	1	5	12	0	
1132	1	2	8	0	
1133	4	9	6	-999	
1134	4	-999	-999	1	
1135	2	8	8	-999	
1136	2	8	2	0	
1137	4	-999	-999	0	
1138	2	-999	-999	0	
1139	2	4	3	0	
1140	3	-9	-9	0	
1141	4	6	11	1	
1142	3	6	8	-999	
1143	3	8	6	0	
1144	3	8	2	1	
1145	4	8	3	0	
1146	4	-9	-9	0	
1147	4	6	12	1	
1148	3	5	12	0	
1149	3	5	11	1	
1150	4	-999	-999	0	
1151	3	-999	-999	1	
1152	2	1	8	0	
1153	4	-999	-999	0	
1154	3	9	5	1	
1155	4	-999	-999	1	
1156	2	-999	-999	1	
1157	4	9	5	1	
1158	2	7	4	0	
1159	4	2	12	0	
1160	2	-9	-9	0	
1161	4	-999	-999	1	
1162	2	2	11	1	
1163	4	2	2	1	
1164	2	-999	-999	1	
1165	4	9	3	0	
1166	2	-9	-9	0	
